cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,    y-coordinate,pressure-coefficient
      4132, 1.472072005E-01, 1.090095878E+00, 1.673140883E+00, 1.091387749E+00, 2.235523239E-02
      4133, 5.886508822E-01, 2.762907267E+00, 1.050615311E+00, 2.766425371E+00, 7.134708576E-03
      4134,-6.239539981E-01, 1.353962541E+00, 1.493075967E+00, 1.363609314E+00, 1.359324437E-02
      4135, 1.790133864E-01, 1.161476493E+00, 1.653506279E+00, 1.176199913E+00, 2.235938422E-02
      4136,-8.641032130E-02, 3.019777060E+00, 1.109970212E+00, 3.030296803E+00, 8.021993563E-03
      4137,-8.273627162E-01, 9.230419993E-01, 1.506268859E+00, 9.199093580E-01, 1.679527760E-02
      4138, 7.106605172E-01, 9.097554684E-01, 1.567799687E+00, 9.118821621E-01, 1.600938849E-02
      4139, 8.448598981E-01, 1.506163597E+00, 1.335097313E+00, 1.501790047E+00, 1.205870975E-02
      4140,-1.152973846E-01, 2.747332811E+00, 1.204441786E+00, 2.746698856E+00, 8.114689961E-03
      4141, 5.498959422E-01, 3.010812998E+00, 9.728876948E-01, 3.013446569E+00, 4.415488802E-03
      4142, 8.802253604E-01, 1.502390862E+00, 1.313285708E+00, 1.499397874E+00, 1.538440026E-02
      4143, 2.459538579E-01, 6.812655330E-01, 1.752156854E+00, 6.829282045E-01, 3.380796313E-02
      4144, 5.567491055E-01, 3.197583437E+00, 8.893556595E-01, 3.210062504E+00, 1.148061245E-03
      4145, 4.807757959E-02, 2.886331797E+00, 1.160122275E+00, 2.908473253E+00, 6.403406616E-03
      4146,-3.435300291E-01, 6.802515984E-01, 1.736209035E+00, 6.848677397E-01, 3.154385090E-02
      4147, 1.098603830E-01, 1.227198482E+00, 1.644183040E+00, 1.239917755E+00, 2.085410804E-02
      4148,-8.051066399E-01, 1.562932014E+00, 1.342261791E+00, 1.561085939E+00, 1.217935048E-02
      4149,-4.541293681E-01, 2.754045486E+00, 1.118479729E+00, 2.770998716E+00, 1.114016119E-02
      4150,-6.834098697E-01, 6.463901997E-01, 1.639926553E+00, 6.443555951E-01, 2.771404199E-02
      4151, 8.190299869E-01, 9.169204235E-01, 1.512325287E+00, 9.203321934E-01, 1.440283936E-02
      4152, 3.742562532E-01, 3.064037085E+00, 1.031767726E+00, 3.082935333E+00, 6.904805079E-03
      4153, 2.961066663E-01, 1.484883666E+00, 1.557263970E+00, 1.489374399E+00, 1.513871923E-02
      4154, 5.347963572E-01, 3.235905409E+00, 8.861818314E-01, 3.238803625E+00, 1.568560489E-03
      4155,-6.670908928E-01, 1.646511078E+00, 1.391483426E+00, 1.643986344E+00, 1.297811326E-02
      4156, 6.660331488E-01, 2.969512224E+00, 9.163132310E-01, 2.971827745E+00, 2.039978048E-03
      4157, 3.994046152E-01, 3.230559587E+00, 9.563043118E-01, 3.236527681E+00, 4.408970475E-03
      4158, 1.812254637E-01, 1.542385936E+00, 1.560106635E+00, 1.544331908E+00, 1.664148085E-02
      4159,-8.004514575E-01, 9.972621799E-01, 1.502235055E+00, 9.970101118E-01, 1.546705980E-02
      4160, 6.881937981E-01, 6.413855553E-01, 1.639007211E+00, 6.394887567E-01, 2.995637804E-02
      4161, 4.110655785E-01, 2.968512535E+00, 1.054866672E+00, 2.987582445E+00, 8.929809555E-03
      4162,-4.607407153E-01, 6.905298233E-01, 1.706548333E+00, 6.956683397E-01, 2.470367029E-02
      4163, 4.661392272E-01, 6.924791336E-01, 1.704697490E+00, 6.997194290E-01, 2.397132665E-02
      4164, 4.940944612E-01, 1.664357066E+00, 1.456955910E+00, 1.671216369E+00, 1.279453468E-02
      4165, 2.566521801E-02, 2.749545336E+00, 1.208570838E+00, 2.744948149E+00, 8.032951504E-03
      4166,-8.215320706E-01, 1.039596558E+00, 1.479644179E+00, 1.043278098E+00, 1.656582579E-02
      4167,-5.146276951E-01, 1.647244453E+00, 1.454797745E+00, 1.648926973E+00, 1.448457595E-02
      4168, 7.482295632E-01, 2.419784069E+00, 1.084893703E+00, 2.420265913E+00, 1.019791421E-02
      4169,-5.625457168E-01, 3.137616396E+00, 9.116111398E-01, 3.145617008E+00, 3.195943544E-03
      4170, 9.627304673E-01, 6.577215195E-01, 1.490598559E+00, 6.609160900E-01, 2.826012298E-02
      4171,-2.197232097E-03, 8.648633361E-01, 1.730910301E+00, 8.730679750E-01, 2.040437236E-02
      4172, 7.988398671E-01, 9.955699444E-01, 1.503495574E+00, 9.987684488E-01, 1.347289234E-02
      4173,-5.766892433E-01, 1.697974324E+00, 1.416577339E+00, 1.711470604E+00, 1.393561717E-02
      4174, 3.967417777E-01, 1.458849311E+00, 1.541276336E+00, 1.471572161E+00, 1.363039576E-02
      4175,-1.408949345E-01, 1.948097110E+00, 1.453318715E+00, 1.958193898E+00, 1.026009955E-02
      4176,-1.260423809E-01, 2.790286303E+00, 1.188505292E+00, 2.794739962E+00, 7.520293351E-03
      4177,-9.468002915E-01, 1.138790250E+00, 1.375430942E+00, 1.149799943E+00, 1.502888184E-02
      4178,-3.718113899E-01, 1.546862960E+00, 1.524740100E+00, 1.553657770E+00, 1.326379366E-02
      4179,-6.537809372E-01, 1.697509289E+00, 1.382744908E+00, 1.702645421E+00, 1.299534645E-02
      4180, 1.383860260E-01, 1.949002862E+00, 1.453362107E+00, 1.957863569E+00, 1.112100575E-02
      4181,-5.639962554E-01, 9.896251559E-01, 1.607522368E+00, 9.954901934E-01, 1.392302848E-02
      4182,-5.803628564E-01, 1.793270469E+00, 1.386992097E+00, 1.793679953E+00, 1.324418001E-02
      4183,-8.576967120E-01, 1.026422143E+00, 1.462710500E+00, 1.034424186E+00, 2.016804181E-02
      4184, 7.648329735E-01, 1.525164962E+00, 1.376862168E+00, 1.536544323E+00, 9.600466117E-03
      4185, 8.211907744E-01, 1.039066195E+00, 1.479983926E+00, 1.050674915E+00, 1.230235863E-02
      4186, 1.881527342E-02, 2.835325480E+00, 1.179232240E+00, 2.833098173E+00, 7.172536571E-03
      4187, 1.482903659E-01, 7.328516841E-01, 1.752427459E+00, 7.318310142E-01, 2.586516924E-02
      4188, 5.638664961E-01, 9.895833135E-01, 1.607576013E+00, 9.955211878E-01, 1.642819867E-02
      4189,-6.072989106E-01, 1.388792992E+00, 1.490742683E+00, 1.389732003E+00, 1.409693714E-02
      4190,-6.405203938E-01, 1.559246659E+00, 1.429168820E+00, 1.556068778E+00, 1.647270285E-02
      4191,-1.647570580E-01, 3.008900642E+00, 1.105346560E+00, 3.002251148E+00, 8.896955289E-03
      4192, 6.217332482E-01, 2.420395136E+00, 1.161799312E+00, 2.429689407E+00, 1.285460033E-02
      4193,-2.738644183E-01, 7.201854587E-01, 1.739964366E+00, 7.179037929E-01, 2.248924226E-02
      4194,-4.087768495E-01, 2.742897749E+00, 1.140467644E+00, 2.747199774E+00, 1.256782748E-02
      4195, 8.573017716E-01, 1.025877476E+00, 1.463087201E+00, 1.037421703E+00, 1.372295525E-02
      4196,-3.803554475E-01, 7.035008073E-01, 1.723361492E+00, 7.069125175E-01, 2.389074489E-02
      4197, 2.185438424E-01, 3.113346815E+00, 1.056515336E+00, 3.122938395E+00, 9.010695852E-03
      4198, 8.452132344E-01, 6.096346974E-01, 1.570851326E+00, 6.061251163E-01, 3.464142233E-02
      4199, 2.834440470E-01, 7.167463303E-01, 1.738844991E+00, 7.293696404E-01, 3.006012924E-02
      4200, 4.134118259E-01, 1.512049198E+00, 1.522901654E+00, 1.511472106E+00, 1.427572221E-02
      4201, 1.461834759E-01, 7.801967263E-01, 1.742669702E+00, 7.872138619E-01, 2.547887526E-02
      4202, 5.831639767E-01, 1.605973601E+00, 1.440142512E+00, 1.615701795E+00, 1.306554582E-02
      4203,-7.167970538E-01, 2.527350426E+00, 1.064417839E+00, 2.530009747E+00, 1.178433746E-02
      4204, 6.102573872E-01, 2.486102819E+00, 1.144121051E+00, 2.484134436E+00, 1.345070638E-02
      4205, 5.462422371E-01, 2.141788483E+00, 1.292762637E+00, 2.152349234E+00, 1.382864360E-02
      4206, 6.942582130E-01, 1.429462552E+00, 1.441038489E+00, 1.429016709E+00, 1.824827306E-02
      4207, 3.858316243E-01, 1.197107196E+00, 1.610019326E+00, 1.210724473E+00, 1.683989540E-02
      4208,-4.301119745E-01, 2.546458483E+00, 1.202292800E+00, 2.548260927E+00, 1.349785272E-02
      4209, 4.871380031E-01, 1.784312725E+00, 1.424852252E+00, 1.786430955E+00, 1.269581355E-02
      4210,-9.643800855E-01, 6.499041915E-01, 1.491375566E+00, 6.527005434E-01, 2.755556814E-02
      4211, 5.693456531E-01, 1.456295967E+00, 1.487522602E+00, 1.456586480E+00, 1.233658660E-02
      4212, 7.730140686E-01, 1.451297641E+00, 1.393977284E+00, 1.453836441E+00, 8.964344859E-03
      4213,-2.758809924E-01, 1.185140610E+00, 1.635231376E+00, 1.190873265E+00, 1.536975708E-02
      4214,-1.974451542E-01, 2.750355721E+00, 1.192625761E+00, 2.752773523E+00, 8.593390696E-03
      4215, 6.099576950E-01, 1.560720801E+00, 1.442137837E+00, 1.562774181E+00, 1.420953870E-02
      4216, 8.536989093E-01, 1.971967578E+00, 1.176195145E+00, 1.965506196E+00, 2.060828544E-02
      4217, 1.058556065E-01, 1.899538040E+00, 1.470089912E+00, 1.907062888E+00, 1.170072611E-02
      4218, 4.237988889E-01, 1.081742167E+00, 1.628482223E+00, 1.089985251E+00, 1.883647777E-02
      4219,-6.059623361E-01, 2.724741697E+00, 1.056073070E+00, 2.722550631E+00, 1.018838398E-02
      4220,-1.058998927E-01, 1.899521708E+00, 1.470090508E+00, 1.908931375E+00, 1.134726498E-02
      4221,-4.271341562E-01, 1.079763174E+00, 1.628159046E+00, 1.088854313E+00, 1.356435847E-02
      4222, 5.363817811E-01, 1.373345971E+00, 1.521303177E+00, 1.368911266E+00, 1.386582665E-02
      4223,-6.163970828E-01, 2.480813265E+00, 1.142669559E+00, 2.483312845E+00, 1.583785005E-02
      4224,-4.888927639E-01, 3.059996367E+00, 9.844678044E-01, 3.068303347E+00, 5.455346312E-03
      4225, 5.815708041E-01, 2.719258308E+00, 1.071588993E+00, 2.733688593E+00, 7.073758636E-03
      4226, 4.386550188E-01, 1.409330726E+00, 1.542925000E+00, 1.403923512E+00, 1.488847658E-02
      4227, 4.300301969E-01, 2.547519922E+00, 1.201949000E+00, 2.549762487E+00, 1.342053525E-02
      4228,-6.759285927E-01, 1.733107209E+00, 1.361533761E+00, 1.737258792E+00, 1.292926725E-02
      4229, 9.600450993E-01, 1.090289593E+00, 1.379925847E+00, 1.097071767E+00, 1.103912294E-02
      4230,-3.472011387E-01, 2.803358793E+00, 1.138640523E+00, 2.810415983E+00, 1.092061773E-02
      4231,-5.048320889E-01, 1.504137993E+00, 1.497506022E+00, 1.508583188E+00, 1.254840381E-02
      4232,-6.695793271E-01, 1.396508217E+00, 1.461678505E+00, 1.399276733E+00, 1.648488455E-02
      4233,-5.679070354E-01, 2.985488653E+00, 9.728763700E-01, 2.996121883E+00, 4.244566429E-03
      4234, 8.169038296E-01, 2.015359879E+00, 1.187007904E+00, 2.021312475E+00, 1.971322857E-02
      4235,-3.905508518E-01, 1.187296748E+00, 1.611457467E+00, 1.201931119E+00, 1.293561328E-02
      4236,-4.731920063E-01, 3.008685350E+00, 1.012901902E+00, 3.020059347E+00, 6.148654036E-03
      4237, 2.221075445E-01, 1.525044799E+00, 1.559381485E+00, 1.531325936E+00, 1.650634781E-02
      4238,-1.869398728E-02, 1.862423301E+00, 1.484334469E+00, 1.864555001E+00, 1.339386776E-02
      4239, 5.746387318E-02, 3.089887619E+00, 1.086271167E+00, 3.100219250E+00, 8.027657866E-03
      4240,-5.110012889E-01, 2.811274290E+00, 1.072499871E+00, 2.813920498E+00, 1.038791705E-02
      4241, 1.862737350E-02, 1.862345695E+00, 1.484358788E+00, 1.871876717E+00, 1.277101692E-02
      4242,-4.302991927E-01, 2.587080717E+00, 1.188083291E+00, 2.593018532E+00, 1.307788678E-02
      4243, 8.315744400E-01, 1.405872345E+00, 1.373148561E+00, 1.407860518E+00, 9.645875543E-03
      4244,-9.902347922E-01, 6.718888879E-01, 1.468727469E+00, 6.792277694E-01, 2.272862010E-02
      4245, 1.000562787E+00, 1.043832779E+00, 1.364106297E+00, 1.050927162E+00, 2.150952071E-02
      4246, 7.375562787E-01, 1.718612313E+00, 1.333445549E+00, 1.723409891E+00, 1.210505236E-02
      4247, 8.074624538E-01, 1.683404922E+00, 1.303480506E+00, 1.679202318E+00, 1.312941685E-02
      4248,-5.362555385E-01, 1.112923622E+00, 1.587214112E+00, 1.121194959E+00, 1.355125476E-02
      4249, 6.648611426E-01, 1.410536766E+00, 1.459871173E+00, 1.414822340E+00, 1.455047075E-02
      4250, 5.361685157E-01, 1.112877965E+00, 1.587254047E+00, 1.115489841E+00, 1.545755658E-02
      4251,-2.297371179E-01, 1.321667552E+00, 1.609205246E+00, 1.325215340E+00, 1.632359624E-02
      4252,-8.429474831E-01, 6.067596078E-01, 1.572793961E+00, 6.093071699E-01, 2.943771146E-02
      4253,-7.988066673E-01, 1.640075326E+00, 1.322300315E+00, 1.643908739E+00, 1.373374648E-02
      4254, 7.372981906E-01, 1.344152570E+00, 1.443170428E+00, 1.355208039E+00, 1.823771931E-02
      4255,-8.347514272E-01, 1.529660225E+00, 1.334350467E+00, 1.536132097E+00, 1.312116347E-02
      4256, 4.237232208E-01, 2.913482904E+00, 1.070755005E+00, 2.918513298E+00, 8.030022494E-03
      4257, 9.797410965E-01, 6.797768474E-01, 1.474064231E+00, 6.774576306E-01, 2.454412356E-02
      4258,-4.284212589E-01, 1.473396659E+00, 1.529285312E+00, 1.479911208E+00, 1.273230743E-02
      4259,-5.171379447E-01, 2.547387838E+00, 1.167027950E+00, 2.563492298E+00, 1.335990801E-02
      4260, 7.594171166E-01, 6.345868111E-01, 1.608729005E+00, 6.481914520E-01, 2.661404945E-02
      4261, 5.863873363E-01, 1.387266159E+00, 1.499372005E+00, 1.390120625E+00, 1.197514124E-02
      4262,-4.963409901E-02, 6.326845288E-01, 1.778656363E+00, 6.402815580E-01, 2.871574648E-02
      4263, 3.774963915E-01, 2.656732798E+00, 1.181695938E+00, 2.659485340E+00, 1.305070240E-02
      4264,-4.578874111E-01, 1.511017203E+00, 1.510839820E+00, 1.513742447E+00, 1.235797908E-02
      4265,-8.590634465E-01, 7.580189705E-01, 1.529012799E+00, 7.566474676E-01, 1.722900197E-02
      4266, 4.284297526E-01, 2.591787100E+00, 1.187093258E+00, 2.596280336E+00, 1.316363178E-02
      4267, 8.587355614E-01, 7.514079213E-01, 1.530774593E+00, 7.525753975E-01, 1.783483289E-02
      4268,-7.368631959E-01, 1.341506958E+00, 1.444112897E+00, 1.343647242E+00, 2.299952880E-02
      4269, 8.651613593E-01, 1.719845772E+00, 1.254179358E+00, 1.731572628E+00, 2.012122050E-02
      4270, 7.877318859E-01, 7.765260339E-01, 1.562564969E+00, 7.800485492E-01, 1.790363155E-02
      4271, 7.793848217E-02, 1.886079669E+00, 1.475749373E+00, 1.896968961E+00, 1.218108833E-02
      4272,-7.439382672E-01, 1.377503395E+00, 1.430464864E+00, 1.384119630E+00, 2.463902719E-02
      4273,-7.802756131E-02, 1.886146545E+00, 1.475726128E+00, 1.898900151E+00, 1.186175458E-02
      4274,-4.161974192E-01, 2.997355700E+00, 1.041948438E+00, 2.990839481E+00, 8.957007900E-03
      4275,-3.373949528E-01, 1.467476010E+00, 1.553222299E+00, 1.477174878E+00, 1.453298703E-02
      4276, 6.696802974E-01, 1.685259700E+00, 1.378777862E+00, 1.689814448E+00, 1.135585643E-02
      4277, 5.559775606E-02, 2.788542509E+00, 1.194450378E+00, 2.792013168E+00, 7.883444428E-03
      4278, 5.225145221E-01, 1.460976005E+00, 1.502942204E+00, 1.476742983E+00, 1.251891162E-02
      4279,-6.283039451E-01, 2.872507095E+00, 9.833356738E-01, 2.880884886E+00, 5.961902440E-03
      4280, 7.708310485E-01, 2.296273232E+00, 1.116497874E+00, 2.297313213E+00, 1.276681665E-02
      4281, 1.007133603E+00, 9.838020802E-01, 1.375972152E+00, 9.890909195E-01, 3.573289514E-02
      4282, 8.929527551E-02, 7.234359384E-01, 1.758471847E+00, 7.228590846E-01, 2.392777801E-02
      4283, 8.622536063E-02, 2.413000822E+00, 1.317168593E+00, 2.416170359E+00, 8.338482119E-03
      4284, 3.353742063E-01, 2.667535782E+00, 1.190579295E+00, 2.667587519E+00, 1.308312546E-02
      4285,-5.279464722E-01, 9.347422719E-01, 1.632311940E+00, 9.214886427E-01, 1.530459803E-02
      4286, 7.469169497E-01, 2.334712744E+00, 1.117948890E+00, 2.342617035E+00, 1.070241537E-02
      4287,-5.555709004E-01, 1.619024277E+00, 1.447521210E+00, 1.629878879E+00, 1.455429103E-02
      4288,-3.751217425E-01, 3.091773987E+00, 1.020673156E+00, 3.093566656E+00, 7.227759343E-03
      4289,-5.890331864E-01, 1.642915368E+00, 1.427421212E+00, 1.647797227E+00, 1.505404338E-02
      4290,-5.929129720E-01, 1.885828018E+00, 1.353745580E+00, 1.896993279E+00, 1.209979597E-02
      4291, 5.274332166E-01, 9.346010089E-01, 1.632497191E+00, 9.523012042E-01, 1.880719699E-02
      4292,-7.094764709E-02, 3.167585135E+00, 1.055860639E+00, 3.178327799E+00, 8.925533853E-03
      4293,-6.366680264E-01, 1.415211201E+00, 1.471217513E+00, 1.427081108E+00, 1.530357916E-02
      4294,-4.232921898E-01, 2.851032972E+00, 1.095017552E+00, 2.843739271E+00, 1.174967736E-02
      4295, 7.695941627E-02, 3.010330200E+00, 1.114031315E+00, 3.040551186E+00, 7.026902866E-03
      4296,-7.549703121E-01, 6.374089718E-01, 1.610137939E+00, 6.312069297E-01, 2.543183416E-02
      4297, 2.223760448E-02, 1.352430820E+00, 1.618152618E+00, 1.333841920E+00, 2.222239226E-02
      4298, 1.877414435E-01, 2.225972414E+00, 1.365152955E+00, 2.221078873E+00, 1.196338050E-02
      4299,-5.819535851E-01, 3.018801451E+00, 9.504579902E-01, 3.021106482E+00, 4.455285147E-03
      4300,-5.357718468E-01, 1.386464715E+00, 1.518239498E+00, 1.378191710E+00, 1.319950074E-02
      4301, 5.169182420E-01, 2.549488783E+00, 1.166378856E+00, 2.561169863E+00, 1.175577193E-02
      4302,-2.269608527E-01, 6.996453404E-01, 1.751178384E+00, 7.024987340E-01, 1.901102625E-02
      4303, 9.326645732E-01, 1.159501076E+00, 1.379253983E+00, 1.167469501E+00, 1.088683400E-02
      4304, 2.587293833E-02, 2.441152334E+00, 1.310703754E+00, 2.438554764E+00, 9.248664603E-03
      4305,-1.878117770E-01, 2.225978136E+00, 1.365140557E+00, 2.225268841E+00, 1.034252252E-02
      4306,-6.190049052E-01, 2.804408073E+00, 1.016675591E+00, 2.809564114E+00, 8.081058040E-03
      4307,-1.510019749E-01, 9.797084332E-01, 1.698857903E+00, 9.760081768E-01, 1.864679717E-02
      4308,-3.706236780E-01, 2.846961260E+00, 1.115388393E+00, 2.843117714E+00, 1.140836906E-02
      4309, 1.700115800E-01, 2.763438940E+00, 1.192443490E+00, 2.766819715E+00, 9.013877250E-03
      4310,-9.574155807E-01, 1.063526630E+00, 1.389186502E+00, 1.065734029E+00, 1.397079229E-02
      4311,-6.083071828E-01, 1.719412446E+00, 1.396995068E+00, 1.727549195E+00, 1.298062783E-02
      4312,-2.127858549E-01, 1.027423382E+00, 1.681299567E+00, 1.047493219E+00, 1.627237909E-02
      4313, 1.422735304E-01, 1.512738228E+00, 1.571669936E+00, 1.522096038E+00, 1.726382039E-02
      4314,-6.093175411E-01, 1.763406754E+00, 1.383445740E+00, 1.771282196E+00, 1.293034945E-02
      4315,-1.689770631E-02, 2.439337015E+00, 1.311492562E+00, 2.436830044E+00, 8.527725004E-03
      4316, 7.887849808E-01, 2.357192755E+00, 1.080427289E+00, 2.353256464E+00, 1.099604461E-02
      4317,-6.988131404E-01, 1.819026947E+00, 1.323212028E+00, 1.820716143E+00, 1.289966889E-02
      4318,-3.820742071E-01, 1.491711974E+00, 1.536803842E+00, 1.493647695E+00, 1.326938998E-02
      4319,-5.243846774E-01, 1.465266585E+00, 1.501329303E+00, 1.479429603E+00, 1.179103274E-02
      4320, 1.062170696E-02, 1.413035870E+00, 1.603324771E+00, 1.426600099E+00, 1.974101737E-02
      4321, 5.791072249E-01, 2.388874054E+00, 1.194766402E+00, 2.398778200E+00, 1.483215112E-02
      4322,-1.651988178E-01, 2.281682730E+00, 1.351099610E+00, 2.284396887E+00, 9.161913767E-03
      4323, 5.414753556E-01, 1.993204474E+00, 1.342129707E+00, 1.994724154E+00, 1.151848957E-02
      4324, 1.651165336E-01, 2.281681061E+00, 1.351111412E+00, 2.293725252E+00, 8.844007738E-03
      4325,-5.643259883E-01, 1.298494458E+00, 1.530892015E+00, 1.312214136E+00, 1.257402264E-02
      4326, 6.911258101E-01, 1.605701447E+00, 1.391585469E+00, 1.606365204E+00, 1.166764181E-02
      4327, 1.503663510E-01, 2.992814302E+00, 1.113345742E+00, 3.001624107E+00, 8.422892541E-03
      4328, 5.730445385E-01, 1.296358824E+00, 1.528449059E+00, 1.311170816E+00, 1.321078371E-02
      4329,-1.569316983E-01, 2.724278450E+00, 1.207478642E+00, 2.729407787E+00, 8.227421902E-03
      4330, 1.027891506E-02, 1.201749563E+00, 1.653400421E+00, 1.206736207E+00, 2.132580616E-02
      4331,-5.390317440E-01, 1.992492080E+00, 1.343248367E+00, 1.989636660E+00, 1.265494805E-02
      4332,-2.568292618E-01, 2.930347681E+00, 1.117082119E+00, 2.924085379E+00, 9.926414117E-03
      4333,-5.645495057E-01, 2.853581667E+00, 1.028604984E+00, 2.867202282E+00, 7.460835855E-03
      4334, 6.208804250E-01, 2.646935463E+00, 1.077762961E+00, 2.653162241E+00, 8.474263363E-03
      4335,-6.535860896E-01, 6.250395775E-01, 1.656810760E+00, 6.309584379E-01, 3.886438906E-02
      4336,-8.434014916E-01, 1.775711656E+00, 1.250547767E+00, 1.769242048E+00, 1.686229929E-02
      4337, 3.362011909E-01, 1.292743325E+00, 1.597994447E+00, 1.301897645E+00, 1.694316044E-02
      4338,-9.163621068E-01, 1.018220305E+00, 1.428864360E+00, 1.021494865E+00, 2.324575745E-02
      4339, 6.296193004E-01, 1.473883510E+00, 1.458158612E+00, 1.475339055E+00, 1.323362812E-02
      4340,-3.520732820E-01, 6.377204657E-01, 1.743316174E+00, 6.422069073E-01, 3.632862121E-02
      4341,-8.421726823E-01, 1.739161134E+00, 1.263475895E+00, 1.741829157E+00, 1.543183532E-02
      4342,-4.491574764E-01, 2.477607012E+00, 1.219309211E+00, 2.473494291E+00, 1.398891769E-02
