x,y,z,r,static_pressure_Pa,Cp_corrected
-1.174611330000000065e+00,1.139660596999999997e+00,1.156659960999999903e+00,1.648506609615166152e+00,1.265444439525000234e+03,1.946893878595807870e-01
-1.279613614000000066e+00,1.467766643000000037e+00,8.203310966000000315e-01,1.519984904261584946e+00,1.439565957900000058e+03,2.293407810823988591e-01
-1.636456965999999902e+00,1.125687957000000017e+00,4.361029565000000274e-01,1.693569363869684041e+00,3.750740425162500173e+02,1.749948606777182794e-02
-1.620320438999999890e+00,1.096168041000000093e+00,4.280439615000000142e-01,1.675905712746921017e+00,3.256845756325000139e+02,7.670638639687964513e-03
-1.179134488000000092e+00,7.285550237000000262e-01,1.327803134999999912e+00,1.775786954031043141e+00,4.222626739712500239e+02,2.689035193807899973e-02
-1.182404637000000092e+00,7.257527709000000105e-01,1.307554364000000025e+00,1.762889429435251509e+00,4.222626739712500239e+02,2.689035193807899973e-02
-1.181765675999999932e+00,6.991259455999999650e-01,1.342644214999999974e+00,1.788648540391516661e+00,1.851707988550000152e+02,-2.029258025353486081e-02
-1.184967636999999963e+00,6.793332100000000207e-01,1.327807307000000048e+00,1.779668661650239736e+00,1.851707988550000152e+02,-2.029258025353486081e-02
-1.315111995000000089e+00,1.470404029000000001e+00,7.600085139000000156e-01,1.518924784376555870e+00,1.354801998987500156e+03,2.124721637006339314e-01
-1.193873882000000108e+00,7.620065212000000088e-01,1.325610517999999960e+00,1.783978164539571365e+00,3.735444373850000375e+02,1.719508400780108553e-02
-1.380694389000000077e+00,1.468710898999999959e+00,6.347687840000000303e-01,1.519621138625322665e+00,1.248752842487499947e+03,1.913676439541687202e-01
-1.523400902999999973e+00,1.555263161999999921e+00,5.800271033999999659e-01,1.630086424684228152e+00,1.600789984150000009e+03,2.614254836665041992e-01
-1.186925887999999985e+00,7.924376130000000407e-01,1.308835863999999960e+00,1.766874184116462354e+00,3.800122116175000428e+02,1.848221606533399786e-02
-1.185963510999999970e+00,7.864047884999999516e-01,1.286457418999999991e+00,1.749709158781421081e+00,3.800122116175000428e+02,1.848221606533399786e-02
-1.348715305000000031e+00,1.469702362999999901e+00,6.992580295000000445e-01,1.519208598501688989e+00,1.231074531837500217e+03,1.878495371769869360e-01
-1.576548695999999916e+00,1.576298355999999901e+00,6.072109342000000520e-01,1.689441005028390119e+00,1.641491177550000202e+03,2.695253042418333522e-01
-1.204593538999999991e+00,8.292880057999999499e-01,1.308827280999999898e+00,1.778784541671755370e+00,3.827553024225000513e+02,1.902811021452951654e-02
-1.192975998000000093e+00,8.584041595000000413e-01,1.290219188000000017e+00,1.757230003410901187e+00,3.451098800362499901e+02,1.153640932471965141e-02
-1.186902641999999952e+00,8.486535549000000511e-01,1.265916347999999969e+00,1.735304607762060192e+00,3.451098800362499901e+02,1.153640932471965141e-02
-1.214253545000000045e+00,8.999311923999999685e-01,1.292087436000000089e+00,1.773105076924128998e+00,3.647023284625000201e+02,1.543544283276451594e-02
-1.197722793000000063e+00,9.258570671000000418e-01,1.271661877999999968e+00,1.746901205228907017e+00,3.505245086612500245e+02,1.261395808142370609e-02
-1.223147272999999924e+00,9.729126096000000334e-01,1.275280594999999906e+00,1.767039854511179398e+00,3.637616714200000274e+02,1.524824553876159144e-02
-1.201503157999999960e+00,9.942295550999999953e-01,1.252980232000000083e+00,1.735963507815399653e+00,3.449007537937500274e+02,1.149479174792785059e-02
-1.673107504999999939e+00,1.245648861000000052e+00,4.785804748999999969e-01,1.740209181174158237e+00,1.501684912262500120e+03,2.417028850560702657e-01
-1.200125337000000014e+00,1.036072493000000039e+00,1.239073872999999937e+00,1.724994170210607969e+00,3.321092086725000172e+02,8.949185299853737452e-03
-1.514903069000000047e+00,1.530369400999999963e+00,5.501177310999999515e-01,1.611695016600917185e+00,1.574425567837500012e+03,2.561787814480741554e-01
-1.214468121999999983e+00,1.072998166000000086e+00,1.238049865000000027e+00,1.734272264548079923e+00,3.566544059662500104e+02,1.383385028035105657e-02
-1.609531403000000083e+00,1.566709876000000001e+00,5.985614657000000172e-01,1.717226591182445361e+00,1.643071624774999918e+03,2.698398242320819151e-01
-1.677939534000000066e+00,1.184491753999999952e+00,4.630136192000000039e-01,1.740650077219663361e+00,9.443724932250000847e+02,1.307938373963920542e-01
-1.556675910999999912e+00,1.556942344000000089e+00,5.793659687000000114e-01,1.660995128703082413e+00,1.641542318850000129e+03,2.695354817162360361e-01
-1.626186252000000110e+00,1.383839129999999917e+00,5.033259987999999518e-01,1.702298090012975829e+00,1.387855615387500166e+03,2.190500632618236077e-01
-1.450604795999999919e+00,1.407194733999999947e+00,5.295001268000000261e-01,1.544222995055901215e+00,1.358690536700000166e+03,2.132460097513408648e-01
-1.605140567000000074e+00,1.420904994000000032e+00,5.091843605000000439e-01,1.683967028420353618e+00,1.405545889387499983e+03,2.225705508288639833e-01
-1.701423286999999895e+00,1.015979289999999979e+00,4.269893466999999943e-01,1.754183885384076991e+00,3.728775436487500201e+02,1.706236751584594077e-02
-1.626733779999999907e+00,1.455103873999999964e+00,5.316298007999999964e-01,1.711400898706009199e+00,1.399042861737500061e+03,2.212764030960507888e-01
-1.722939014000000046e+00,9.824510216999999823e-01,4.273787736999999920e-01,1.775153926332194931e+00,3.992905593862500382e+02,2.231874135787422289e-02
-1.610346437000000019e+00,1.350448250999999988e+00,4.850144088000000187e-01,1.681801006035555934e+00,1.398596496850000221e+03,2.211875733788397080e-01
-1.683341025999999907e+00,1.119489312000000014e+00,4.472665489000000050e-01,1.741747506264799794e+00,3.682052871962500262e+02,1.613255598488543344e-02
-1.689252018999999994e+00,1.084345340999999907e+00,4.402379989999999910e-01,1.745675193001006154e+00,3.640283317475000331e+02,1.530131279863482414e-02
-1.607245921999999938e+00,1.486872076999999903e+00,5.392169355999999469e-01,1.695285922027161885e+00,1.436180609150000009e+03,2.286670731350561037e-01
-1.625504375000000001e+00,1.515998839999999959e+00,5.605315565999999805e-01,1.719435982841047705e+00,1.509811602687500226e+03,2.433201529741590152e-01
-1.564394832000000068e+00,1.490813613000000037e+00,5.276377200999999850e-01,1.650979331809043105e+00,1.473069827337500101e+03,2.360082841296929357e-01
-1.632804036000000014e+00,1.315895081000000078e+00,4.827635288000000080e-01,1.702677199212263348e+00,1.404573007250000273e+03,2.223769405168211366e-01
-1.569588184000000108e+00,1.426449180000000094e+00,4.978838861000000060e-01,1.646661905611001897e+00,1.378130831612500060e+03,2.171147636518772073e-01
-1.184248328000000017e+00,1.404179215000000092e+00,9.928950667000000507e-01,1.545407621259838660e+00,1.303192145062500003e+03,2.022014438078986454e-01
-1.605745195999999986e+00,1.537733674000000050e+00,5.674151777999999480e-01,1.703049505585461310e+00,1.571803451662500265e+03,2.556569620916627206e-01
-1.548478484000000099e+00,1.518952249999999893e+00,5.405421257000000423e-01,1.640113229343392875e+00,1.535062423562500044e+03,2.483452419551439305e-01
-1.548330307000000072e+00,1.464589477000000084e+00,5.087500810999999734e-01,1.629770960777609190e+00,1.455410806150000099e+03,2.324940160897124297e-01
-1.571570396000000036e+00,1.536745666999999926e+00,5.590050220000000181e-01,1.668028813961202950e+00,1.582737234487500018e+03,2.578328609215017608e-01
-1.754627109000000074e+00,6.608585715000000471e-01,3.388536870000000145e-01,1.787047316897678595e+00,3.242637580962500010e+02,7.387886067771823502e-03
-1.745544910000000005e+00,6.483673452999999531e-01,3.517938554000000217e-01,1.780642004874675610e+00,3.242637580962500010e+02,7.387886067771823502e-03
-1.751456141000000022e+00,6.977526546000000218e-01,3.532194196999999813e-01,1.786718380803146156e+00,4.448617332425000086e+02,3.138772191613847795e-02
-1.480703831000000026e+00,1.350029944999999953e+00,5.109351277000000469e-01,1.566377521498534486e+00,1.296799176312500094e+03,2.009291985616772913e-01
-1.734283089999999916e+00,7.255797386000000238e-01,3.598828017999999851e-01,1.771229366087680335e+00,4.029002868537500035e+02,2.303710223061921844e-02
-1.719733119000000032e+00,7.151381969000000227e-01,3.748416006999999994e-01,1.760110288078791552e+00,4.029002868537500035e+02,2.303710223061921844e-02
-1.741944670999999945e+00,7.604045271999999578e-01,3.726415633999999866e-01,1.781357058985787445e+00,4.317727981787500653e+02,2.878293280107267066e-02
-1.720124245000000052e+00,7.890179157000000165e-01,3.769361078999999837e-01,1.760939592284647359e+00,4.051384689187500499e+02,2.348251602876647373e-02
-1.700274824999999934e+00,7.800372242999999983e-01,3.902513980999999799e-01,1.744485779319449037e+00,4.051384689187500499e+02,2.348251602876647373e-02
-1.180905104000000039e+00,1.350435733999999943e+00,1.028917550999999930e+00,1.566272068131551842e+00,1.232125022624999929e+03,1.880585921501706781e-01
-1.731955171000000071e+00,8.274703622000000314e-01,3.907193840000000029e-01,1.775480315685583399e+00,4.181699447450000093e+02,2.607587035592395103e-02
-1.595953941000000098e+00,1.089701056000000001e+00,4.456530808999999982e-01,1.657008041715275937e+00,3.015227703250000104e+02,2.862271331058026044e-03
-1.705410599999999999e+00,8.545200228999999537e-01,3.922712803000000248e-01,1.749943448212130548e+00,3.825452041425000402e+02,1.898629919551439796e-02
-1.680758476000000057e+00,8.423871993999999530e-01,4.038288593000000093e-01,1.728590987552978575e+00,3.825452041425000402e+02,1.898629919551439796e-02
-1.640637517000000045e+00,1.037379741999999938e+00,4.194428921000000199e-01,1.693405976699367210e+00,3.337198623762500347e+02,9.269716589468563264e-03
-1.618303657000000007e+00,1.028406262000000071e+00,4.361323415999999731e-01,1.676042405683422221e+00,3.337198623762500347e+02,9.269716589468563264e-03
-1.708894133999999898e+00,8.871844411000000541e-01,3.992248475999999879e-01,1.754907302441029993e+00,3.202859100437500501e+02,6.596266638225270311e-03
-1.667229295000000056e+00,1.008136868000000019e+00,4.160418211999999949e-01,1.718355120193032048e+00,3.588968498062500316e+02,1.428011220136519988e-02
-1.507772325999999996e+00,1.293512701999999903e+00,4.966659546000000147e-01,1.587467939049535426e+00,1.295687973300000067e+03,2.007080614334471602e-01
-1.194714665000000009e+00,6.540825962999999854e-01,1.323603867999999961e+00,1.783050849008693817e+00,3.628284538025000643e+02,1.506252874207705469e-02
-1.659428477000000068e+00,9.726219176999999494e-01,4.085465372000000039e-01,1.708980147145264583e+00,3.452272285437500159e+02,1.155976249390542124e-02
-1.639891028000000084e+00,9.667246341999999881e-01,4.260562956000000234e-01,1.694333659801189107e+00,3.452272285437500159e+02,1.155976249390542124e-02
-1.677534580000000108e+00,9.107525348999999659e-01,3.978002368999999927e-01,1.724055479262043056e+00,3.327238395600000445e+02,9.071501121404207044e-03
-1.660646319000000037e+00,9.046428800000000381e-01,4.156230390000000274e-01,1.711867023853151260e+00,3.327238395600000445e+02,9.071501121404207044e-03
-1.731473327000000006e+00,9.098383784000000363e-01,4.107349813000000238e-01,1.779523280818759101e+00,3.670172973862499930e+02,1.589613774987811215e-02
-1.649903654999999913e+00,1.070144653000000057e+00,4.260226189999999913e-01,1.704017999518191218e+00,3.327349800162500060e+02,9.073718149683086820e-03
-1.180657268000000037e+00,6.369811893000000280e-01,1.348369597999999892e+00,1.792219896466922258e+00,4.268869667124999978e+02,2.781061835689908196e-02
-1.182856201999999968e+00,1.298066496999999986e+00,1.056268573000000099e+00,1.585828519392094016e+00,1.206187532287500062e+03,1.828968511701609401e-01
-1.683142303999999978e+00,9.433159827999999525e-01,4.044894278000000232e-01,1.731063174097467794e+00,3.603718368424999881e+02,1.457364488054607894e-02
-1.712458967999999970e+00,9.453026651999999475e-01,4.123741685999999795e-01,1.761410847023534787e+00,3.622949462737500426e+02,1.495635703315457282e-02
-1.193517565999999919e+00,6.964070797000000423e-01,1.302615999999999996e+00,1.766718037437373434e+00,2.399353233112500163e+02,-9.394058983422716794e-03
-1.532983898999999983e+00,1.235747814000000000e+00,4.860252440000000229e-01,1.608185366305296959e+00,1.297182138262500303e+03,2.010054106533399332e-01
-1.222992300999999893e+00,1.446791171999999959e+00,9.166507124999999645e-01,1.528384342052754752e+00,1.346163445987500154e+03,2.107530315699659151e-01
-1.766187787000000009e+00,5.905647278000000222e-01,3.247123062999999754e-01,1.795788790701908333e+00,5.257654540862500880e+02,4.748812507313508735e-02
-1.188731312999999901e+00,1.238538861000000102e+00,1.081588626000000053e+00,1.607145323360420930e+00,1.239592109962500217e+03,1.895445944661141857e-01
-1.557258247999999901e+00,1.176368356000000004e+00,4.769002497000000007e-01,1.628645786881834923e+00,1.264704983587500010e+03,1.945422309848854614e-01
-1.164615034999999965e+00,5.902895927000000320e-01,1.367007732000000031e+00,1.795839168493613913e+00,4.439642921175000083e+02,3.120912489029742734e-02
-1.186555266000000053e+00,9.117735028000000241e-01,1.244886517999999942e+00,1.719783661386075302e+00,3.365614227237500700e+02,9.835206862506112521e-03
-1.404074787999999963e+00,1.450424790000000019e+00,6.000869869999999606e-01,1.526934969887055349e+00,1.290713653775000012e+03,1.997181372501219410e-01
-1.580568313999999974e+00,1.115852355999999990e+00,4.688445031999999846e-01,1.648639245984899304e+00,4.628839027400000532e+02,3.497425899561192042e-02
-1.164099454999999894e+00,5.604509710999999728e-01,1.368300915000000062e+00,1.796489614531944445e+00,4.011004325737500267e+02,2.267891871038519094e-02
-1.182836771000000065e+00,5.442918539000000111e-01,1.352847694999999906e+00,1.797025239860731372e+00,4.447729087987499952e+02,3.137004523403218864e-02
-1.181359172000000068e+00,6.044155955000000136e-01,1.345038772000000105e+00,1.790178424473882979e+00,3.463767501687500499e+02,1.178852529254023965e-02
-1.203660965000000083e+00,5.598903894000000214e-01,1.330132960999999892e+00,1.793893367121735860e+00,4.243272072025000057e+02,2.730120841053145647e-02
-1.185611962999999935e+00,9.738160968000000306e-01,1.223436474999999968e+00,1.703664443242606019e+00,3.288394142337500057e+02,8.298473464163827820e-03
-1.201667666000000079e+00,5.901754498000000293e-01,1.323616982000000108e+00,1.787726795276245895e+00,3.333748077449999982e+02,9.201048317893714690e-03
-1.135005832000000048e+00,5.461597443000000274e-01,1.395884514000000021e+00,1.799091941813710793e+00,5.538471435700000711e+02,5.307657659678208933e-02
-1.754109024999999988e+00,6.087710261000000012e-01,3.526113927000000259e-01,1.789199057077854649e+00,4.059382629662500221e+02,2.364168060702097687e-02
-1.569820881000000057e+00,5.489595532000000055e-01,8.726062774999999716e-01,1.796045465447916545e+00,5.065538368450000917e+02,4.366487961969774123e-02
-1.580469488999999950e+00,5.678632854999999813e-01,8.451747894000000150e-01,1.792262321842775119e+00,4.148534576550000565e+02,2.541586635787422555e-02
-1.597381233999999983e+00,5.489037633000000138e-01,8.210929035999999792e-01,1.796056893051453773e+00,5.420722198237500606e+02,5.073328487323259389e-02
-1.196181654999999955e+00,7.531713842999999686e-01,1.282983184000000110e+00,1.754108435127462950e+00,2.912973400137500448e+02,8.273395782545218090e-04
-1.768364072000000009e+00,5.607259869999999813e-01,3.160661757000000072e-01,1.796387853043446947e+00,4.591428451662500834e+02,3.422976251828378780e-02
-1.226219296000000014e+00,5.455995202000000210e-01,1.313198566000000067e+00,1.796692582393324411e+00,5.196239677300000039e+02,4.626592657240372053e-02
-1.215352415999999991e+00,6.394970416999999907e-01,1.296689272000000059e+00,1.777212582443903122e+00,2.866578693387500039e+02,-9.594735494880199389e-05
-1.552163959000000037e+00,5.677537322000000275e-01,8.961429596000000108e-01,1.792284899132724707e+00,4.459881141887500462e+02,3.161187955875184585e-02
-1.183385372000000046e+00,1.035978435999999947e+00,1.201812625000000079e+00,1.686640010278710688e+00,3.129143207662500572e+02,5.129269100438825328e-03
-1.540638924000000021e+00,5.487942099999999490e-01,9.232192039000000072e-01,1.796079617554196206e+00,6.303027253249999831e+02,6.829176913700635287e-02
-1.508462428999999938e+00,5.500391126000000463e-01,9.744285941000000451e-01,1.795820142637976513e+00,4.039358619800000270e+02,2.324318888347149184e-02
-1.221603513000000030e+00,6.081555485999999844e-01,1.300033211999999994e+00,1.783928668774897641e+00,2.962443877924999924e+02,1.811836494392980593e-03
-1.520891189999999948e+00,5.688332914999999490e-01,9.477589725999999715e-01,1.792025971341772550e+00,3.892553764137500139e+02,2.032167014870795568e-02
-1.607274174999999916e+00,5.677900909999999968e-01,7.930374145999999902e-01,1.792271914241079456e+00,4.356981963862500606e+02,2.956411434666018564e-02
-1.249230862000000108e+00,5.620645284999999935e-01,1.286752343000000076e+00,1.793407187113192469e+00,3.548888702450000210e+02,1.348249639200391030e-02
-1.623654007999999926e+00,5.488869548000000487e-01,7.678164840000000213e-01,1.796049690514320396e+00,6.346042068625000638e+02,6.914779388103367563e-02
-1.777688503000000031e+00,5.461596251000000457e-01,2.774485349999999961e-01,1.799209299462413147e+00,6.317793195000000424e+02,6.858562164797661620e-02
-1.219958185999999944e+00,6.923324466000000399e-01,1.276117205999999893e+00,1.765438500497158891e+00,2.590445270612499939e+02,-5.591194527059970172e-03
-1.197557568999999988e+00,8.135045171000000463e-01,1.262145877000000027e+00,1.739872508518164107e+00,3.262506447025000398e+02,7.783290321794258775e-03
-1.246608138000000032e+00,5.943354964000000518e-01,1.280103087000000084e+00,1.786811619358559255e+00,3.053923729062499888e+02,3.632349158946856539e-03
-1.232046007999999970e+00,6.606729626999999772e-01,1.274393797000000106e+00,1.772573528985698754e+00,2.676065734825000391e+02,-3.887287737688922655e-03
-1.197012543999999901e+00,8.760970234999999606e-01,1.241009116000000079e+00,1.724222333832981624e+00,3.280438819612500083e+02,8.140157008776212691e-03
-1.197278022999999969e+00,1.172152638000000024e+00,1.106018543000000021e+00,1.629954502990384579e+00,1.285827710037500083e+03,1.987458004631887376e-01
-1.266760706999999986e+00,1.446705340999999923e+00,8.553624748999999472e-01,1.528505038351589018e+00,1.380846557387500070e+03,2.176552119697709176e-01
-1.276018023000000001e+00,5.464659928999999750e-01,1.264500259999999932e+00,1.796436167126707728e+00,5.275742431487500426e+02,4.784808667723063763e-02
-1.556514144000000099e+00,1.715185642000000010e+00,9.881121515999999882e-01,1.843665345069878558e+00,2.364564025687500077e+02,-1.008638840809361094e-02
-1.196088432999999895e+00,9.384155869000000427e-01,1.218961238999999974e+00,1.707774587508787745e+00,3.229656349062499885e+02,7.129550524134570071e-03
-1.298238634999999919e+00,5.651053785999999857e-01,1.236371636000000107e+00,1.792773933241996964e+00,3.413154380650000235e+02,1.078128898098489573e-02
-1.192385911999999992e+00,1.137575269000000056e+00,1.128093958000000008e+00,1.641456713170401427e+00,1.259377459812500092e+03,1.934820166991711998e-01
-1.304467201000000021e+00,1.449170231999999947e+00,7.948053479000000143e-01,1.527530758948969281e+00,1.390858599987499929e+03,2.196476780838615972e-01
-1.745881677000000076e+00,5.954347252999999673e-01,3.793636858000000167e-01,1.786622410076649015e+00,3.222225899025000331e+02,6.981679400292551026e-03
-1.266597508999999899e+00,6.146183013999999556e-01,1.254291177000000035e+00,1.782558724560021401e+00,2.406195819737500301e+02,-9.257886750365668799e-03
-1.291440606000000102e+00,6.009867191000000108e-01,1.232811928000000057e+00,1.785397459571600454e+00,2.898493816225000046e+02,5.391857874207740603e-04
-1.372212529000000014e+00,1.450518726999999952e+00,6.697897911000000315e-01,1.526953040864831967e+00,1.167093702425000174e+03,1.751169071184788539e-01
-1.338931083999999938e+00,1.451100469000000004e+00,7.336995005999999986e-01,1.526778112523920150e+00,1.250778758512500190e+03,1.917708153339835186e-01
-1.544443250000000045e+00,6.093394159999999671e-01,8.922627568000000009e-01,1.783658537849354797e+00,2.785727870800000119e+02,-1.704934958556796835e-03
-1.573203206000000076e+00,6.078486442999999628e-01,8.412173389999999529e-01,1.783988491779843200e+00,3.236762680025000236e+02,7.270971452949789859e-03
-1.329593181999999985e+00,5.486402512000000398e-01,1.207213402000000046e+00,1.795879235246429007e+00,5.163709960937500227e+02,4.561856259141883890e-02
-1.258286357000000022e+00,6.496143341000000238e-01,1.251926064000000061e+00,1.774993922788149714e+00,2.336863391624999906e+02,-1.063765029254022491e-02
-1.512908815999999934e+00,6.100068687999999906e-01,9.444301127999999990e-01,1.783491329806215386e+00,2.919520092300000442e+02,9.576233057045460987e-04
-1.599984287999999921e+00,6.075256466999999772e-01,7.892376781000000063e-01,1.784053203909442331e+00,3.474655227575000254e+02,1.200519861043394462e-02
-1.234019398999999906e+00,7.153012156000000399e-01,1.255048393999999901e+00,1.760099527978545852e+00,2.458652534537500287e+02,-8.213961640663083874e-03
-1.484745501999999995e+00,5.705532432000000043e-01,1.002665997000000031e+00,1.791593789688174843e+00,3.100680874112500192e+02,4.562848866406638698e-03
-1.521788120000000077e+00,1.713248252999999943e+00,1.049673676000000055e+00,1.848689781510269414e+00,1.999337162025000225e+02,-1.735465702096537777e-02
-1.221355914999999959e+00,7.467945218000000551e-01,1.256976008000000089e+00,1.752626302379689749e+00,2.607765853700000207e+02,-5.246502876645533185e-03
-1.676125883999999955e+00,5.489366055000000078e-01,6.451997756999999778e-01,1.796018020393479242e+00,5.244563026499999978e+02,4.722759483178938511e-02
-1.194453358999999937e+00,9.998190998999999524e-01,1.196576953000000110e+00,1.690714414464236981e+00,3.037214748662500483e+02,3.299828827401280612e-03
-1.764817595000000017e+00,5.445668100999999650e-01,3.377852738000000077e-01,1.796852813899270096e+00,4.532813652062500296e+02,3.306328723793273278e-02
-1.633881927000000012e+00,5.671003461000000412e-01,7.368972898000000216e-01,1.792369316600744167e+00,3.765538894950000213e+02,1.779398590931254021e-02
-1.554834008000000045e+00,6.305305958000000377e-01,8.647688031000000386e-01,1.779138520534123691e+00,2.955717182425000260e+02,1.677970575329115928e-03
-1.524935721999999938e+00,6.315534711000000412e-01,9.160101414000000331e-01,1.778905150754055642e+00,2.361033851925000135e+02,-1.015664132130667668e-02
-1.582825184000000052e+00,6.286246776999999675e-01,8.133356570999999979e-01,1.779564681098982248e+00,3.080569011537500046e+02,4.162608812774261022e-03
-1.727823853000000076e+00,6.748200059000000195e-01,3.811183870000000029e-01,1.769357649517261155e+00,2.638523567137499981e+02,-4.634402986348121374e-03
-1.754413962000000105e+00,5.610693097000000185e-01,3.731837571000000131e-01,1.793665093216626483e+00,3.702965499887500300e+02,1.654873182593857850e-02
-1.650903105999999898e+00,5.482141971999999752e-01,7.075130343000000099e-01,1.796122423195267714e+00,5.548490730299999996e+02,5.327596752803511609e-02
-1.236340403999999893e+00,7.711262106999999810e-01,1.233867644999999902e+00,1.746701737544429367e+00,2.429933746625000310e+02,-8.785485494880538454e-03
-1.222760201000000047e+00,8.046028017999999893e-01,1.235563278000000098e+00,1.738320776810674317e+00,2.715417850425000097e+02,-3.104153266699167212e-03
-1.188803673000000005e+00,1.065235018999999950e+00,1.175102829999999932e+00,1.671562393095842314e+00,2.942284351212500155e+02,1.410647891272556092e-03
-1.238127707999999938e+00,8.294560313000000074e-01,1.211034297999999954e+00,1.731925025008208996e+00,2.693020328337499905e+02,-3.549879534373476166e-03
-1.223034978000000050e+00,8.658011556000000386e-01,1.212709545999999916e+00,1.722346945412272845e+00,3.074325691237500564e+02,4.038362396392018369e-03
-1.603203176999999924e+00,1.054704188999999959e+00,4.603211879999999923e-01,1.667979623036392134e+00,2.935391109612500031e+02,1.273467588980988462e-03
-1.660668969000000050e+00,5.671496986999999823e-01,6.743472218999999601e-01,1.792363132929198244e+00,4.278532691912499786e+02,2.800291927108727874e-02
-1.625357984999999950e+00,9.932660460000000135e-01,4.502409995000000165e-01,1.686566197050687554e+00,3.059259739025000044e+02,3.738539468551930253e-03
-1.667353630000000031e+00,8.689419627000000146e-01,4.286051988999999840e-01,1.721560496758184122e+00,3.628705108699999755e+02,1.507089839102876763e-02
-1.733502507000000081e+00,6.141710876999999513e-01,4.152267873000000109e-01,1.782538702712163969e+00,2.721498737562500310e+02,-2.983139383227685366e-03
-1.646716595000000005e+00,9.313090443999999524e-01,4.398219584999999987e-01,1.704440934566865407e+00,3.238510009612500653e+02,7.305744527059987968e-03
-1.237953305000000004e+00,8.918620943999999717e-01,1.187339425000000004e+00,1.715314343063612856e+00,2.789107761562499945e+02,-1.637672781569964519e-03
-1.221464037999999919e+00,9.287999272000000417e-01,1.189713835999999914e+00,1.705108034025146546e+00,2.864688182737500028e+02,-1.335698317893677925e-04
-1.473536372000000094e+00,1.336722015999999957e+00,5.460740924000000440e-01,1.571466306987651107e+00,1.220267106537500013e+03,1.856987843734763943e-01
-1.687453628000000094e+00,8.063569068999999478e-01,4.155922234000000159e-01,1.737877050542102619e+00,3.681023315200000638e+02,1.611206708922478803e-02
-1.707545161000000089e+00,7.409823536999999849e-01,4.009157120999999879e-01,1.753979442599931327e+00,3.426710204925000198e+02,1.105105931253048263e-02
-1.499176502000000077e+00,1.281564354999999988e+00,5.349556803999999666e-01,1.591762471017954095e+00,1.215307516412500036e+03,1.847117914431984920e-01
-1.684274076999999981e+00,5.677264333000000551e-01,6.126359104999999916e-01,1.792233780869104676e+00,3.564020637450000208e+02,1.378363242320820164e-02
-1.490626215999999893e+00,6.323769688999999472e-01,9.704539180000000265e-01,1.778692588051130619e+00,2.700634521637500143e+02,-3.398351791808868882e-03
-1.626842141000000019e+00,1.711056708999999953e+00,8.697145580999999792e-01,1.844727287244524394e+00,2.599655762025000172e+02,-5.407899341784490332e-03
-1.474891662999999964e+00,6.117175817000000126e-01,1.002020240000000006e+00,1.783073183847641019e+00,2.727232139362500334e+02,-2.869040699658694481e-03
-1.603643060000000009e+00,1.711051582999999932e+00,9.099200367999999983e-01,1.843807348194565821e+00,2.461301753837500428e+02,-8.161240333983414003e-03
-1.274357318999999933e+00,6.717165111999999771e-01,1.228482126999999924e+00,1.770072007814176951e+00,2.236167815875000144e+02,-1.264156228668941728e-02
-1.461659312000000099e+00,5.505142807999999777e-01,1.042378425999999969e+00,1.795271769773743920e+00,5.170146743650000190e+02,4.574665904436861497e-02
-1.609657883999999983e+00,6.280382276000000541e-01,7.590643764000000182e-01,1.779656492428490777e+00,2.592441204149999976e+02,-5.551474061433445822e-03
-1.523954033999999957e+00,1.225616217000000008e+00,5.244755148999999950e-01,1.611679392272077571e+00,1.233297162037500129e+03,1.882918560458313739e-01
-1.652664780999999916e+00,6.067534088999999575e-01,6.722887158000000474e-01,1.784172916437695156e+00,3.305005737075000525e+02,8.629055753291092756e-03
-1.482723355000000076e+00,1.302117109000000106e+00,5.581960082000000378e-01,1.584314151622988831e+00,1.176975274562500090e+03,1.770834087030717374e-01
-1.506704806999999979e+00,1.247872949000000009e+00,5.496962667000000469e-01,1.603847050395025953e+00,1.199113351449999982e+03,1.814890399804973686e-01
-1.262178183000000065e+00,7.057440281000000315e-01,1.229881167000000053e+00,1.762300045560478257e+00,2.238408988900000054e+02,-1.259696138469039439e-02
-1.670228481000000098e+00,1.714875579000000094e+00,7.912209629999999994e-01,1.848159568607163017e+00,1.745189288937500010e+02,-2.241237646270112169e-02
-1.627175688999999981e+00,6.065161824000000479e-01,7.319450377999999757e-01,1.784220911555704170e+00,3.156391494549999948e+02,5.671528961482206685e-03
-1.724008918000000001e+00,6.539599298999999588e-01,4.177989959999999781e-01,1.773911708739231097e+00,2.469372592837500235e+02,-8.000625024378345621e-03
-1.235407471999999895e+00,9.545953870000000174e-01,1.164604305999999978e+00,1.697802936570429022e+00,2.815734352375000071e+02,-1.107785104826909759e-03
-1.265491485999999943e+00,7.577072978000000125e-01,1.208632350000000022e+00,1.749931672553248774e+00,2.326241653662499971e+02,-1.084903026572403735e-02
-1.206830502000000083e+00,1.333009123999999934e+00,1.008735299000000030e+00,1.572891211751846319e+00,1.172332551512500004e+03,1.761594745246221894e-01
-1.706560493000000012e+00,1.710319399999999934e+00,7.317897677000000378e-01,1.856842745193793442e+00,2.079834144587500191e+02,-1.575271107996099179e-02
-1.218873381999999950e+00,9.902140498000000512e-01,1.166992545000000048e+00,1.687460791080401590e+00,2.914246887474999994e+02,8.526828620185303471e-04
